title,price,link_item,image_url,index_,discount_idx,discount_percent_list,countReviews,type,category,official_idx,official
Laptop cơ bản có WIFI ổ SSD 128GB windows 10 Ram 4G màn hình 14 inch có kèm bộ nguồn hoạt động OK (BH 1 năm),2.290.000 ₫,https://www.lazada.vn/products/laptop-co-ban-co-wifi-o-ssd-128gb-windows-10-ram-4g-man-hinh-14-inch-co-kem-bo-nguon-hoat-dong-ok-bh-1-nam-i2126990740.html,https://img.lazcdn.com/g/p/de5fb088d7c2913c63694377cc41bf99.jpg_400x400q75.jpg_.webp,15,15,50% Off,"(3)
Hồ Chí Minh",lazada,computerandlaptop,15,0
Laptop Asus Vivobook 15 OLED i5-13500H/16GB/512GB/Win11 (A1505VA-L1114W),19.990.000 ₫,https://www.lazada.vn/products/laptop-asus-vivobook-15-oled-i5-13500h16gb512gbwin11-a1505va-l1114w-i2403744597.html,https://img.lazcdn.com/g/p/ea01f562941336f5c42813ace49b27eb.jpg_400x400q75.jpg_.webp,16,16,,Hồ Chí Minh,lazada,computerandlaptop,16,1
"Laptop Asus Vivobook K540L Core i7-5500U, 8gb ram, 256gb SSD, 15.6inch HD đẹp nhanh",3.990.000 ₫,https://www.lazada.vn/products/laptop-asus-vivobook-k540l-core-i7-5500u-8gb-ram-256gb-ssd-156inch-hd-dep-nhanh-i2258673407.html,https://img.lazcdn.com/g/ff/kf/S4ec66b05732a41b9ab68a07abde9d8abm.jpg_400x400q75.jpg_.webp,17,17,,Hưng Yên,lazada,computerandlaptop,17,0
[HCM] Laptop Cũ Lenovo X230 CPU Core I5-3320M/ Ram 4GB/ HDD 500GB/ VGA Intel HD Graphics/ LCD 14.0'' inch. Cắm sạc trực tiếp vào máy xài,1.530.000 ₫,https://www.lazada.vn/products/hcm-laptop-cu-lenovo-x230-cpu-core-i5-3320m-ram-4gb-hdd-500gb-vga-intel-hd-graphics-lcd-140-inch-cam-sac-truc-tiep-vao-may-xai-i2568036476.html,https://img.lazcdn.com/g/p/7d94fed49161b8e821546b19441298a7.jpg_400x400q75.jpg_.webp,18,18,,Hồ Chí Minh,lazada,computerandlaptop,18,0
Laptop gaming chơi game phong thần core i5 ram 4Gb Win 10 Bảo hành 1 năm (Giao ngẫu nhiên),4.990.000 ₫,https://www.lazada.vn/products/laptop-gaming-choi-game-phong-than-core-i5-ram-4gb-win-10-bao-hanh-1-nam-giao-ngau-nhien-i2634471783.html,https://img.lazcdn.com/g/p/5bda6255cd9b6a358123b3fb92c06b05.jpg_400x400q75.jpg_.webp,19,19,,Hồ Chí Minh,lazada,computerandlaptop,19,0
DELL 7470 i7 16G 512G MÀN HÌNH 14 in CẢM ỨNG CHẠM TAY SIÊU MƯỢT ĐỘ PHÂN GIẢI GIẢI 2K + SIÊU NÉT,4.625.000 ₫,https://www.lazada.vn/products/dell-7470-i7-16g-512g-man-hinh-14-in-cam-ung-cham-tay-sieu-muot-do-phan-giai-giai-2k-sieu-net-i1765170856.html,https://img.lazcdn.com/g/p/2787e3bd3d5b39a83c484c57f94fc1a1.jpg_400x400q75.jpg_.webp,20,20,,"149 Đã bán
(49)
Hưng Yên",lazada,computerandlaptop,20,0
ASUS ROG ZEPHYRUS G16 GU605 2024 CORE ULTRA 9 185H/ RAM 16GB/ SSD 1TB/ 16INCH 2.5K OLED 240HZ / RTX 4070 8GB / LAPTOP GAMING THỜI TRANG SIÊU GỌN NHẸ/ GIÁ RẺ,44.900.000 ₫,https://www.lazada.vn/products/asus-rog-zephyrus-g16-gu605-2024-core-ultra-9-185h-ram-16gb-ssd-1tb-16inch-25k-oled-240hz-rtx-4070-8gb-laptop-gaming-thoi-trang-sieu-gon-nhe-gia-re-i2651420376.html,https://img.lazcdn.com/g/p/8d82b92314e8e7840e85e63bbcde00e3.png_400x400q75.png_.webp,21,21,,Hồ Chí Minh,lazada,computerandlaptop,21,0
Laptop giá rẻ. Laptop sinh viên. HP COMPAQ CQ40,990.000 ₫,https://www.lazada.vn/products/laptop-gia-re-laptop-sinh-vien-hp-compaq-cq40-i1615253952.html,https://img.lazcdn.com/g/ff/kf/S54a321b9b8c8471595fc3c0f6dbe004eb.jpg_400x400q75.jpg_.webp,22,22,42% Off,"(2)
Thanh Hóa",lazada,computerandlaptop,22,0
"Màn hình Laptop LCD 14,1in 30Pin chạy đèn Cao áp",110.000 ₫,https://www.lazada.vn/products/man-hinh-laptop-lcd-141in-30pin-chay-den-cao-ap-i356444622.html,https://img.lazcdn.com/g/p/c7abc749b9afb4c54843f7690f72faad.jpg_400x400q75.jpg_.webp,23,23,,"33 Đã bán
(11)
Thừa Thiên Huế",lazada,computerandlaptop,23,0
laptop ASUS K42 i5 ram4gb hhd 320 giá rẻ,1.850.000 ₫,https://www.lazada.vn/products/laptop-asus-k42-i5-ram4gb-hhd-320-gia-re-i2292469000.html,https://img.lazcdn.com/g/p/0d68ec506a7009b59af352a85ba5b45a.jpg_400x400q75.jpg_.webp,24,24,5% Off,"(1)
Hà Nội",lazada,computerandlaptop,24,0
DELL LATITUDE 5591 CORE I7 8850H RAM 16G SSD 256G 15.6INCH FHD VGA,7.800.000 ₫,https://www.lazada.vn/products/dell-latitude-5591-core-i7-8850h-ram-16g-ssd-256g-156inch-fhd-vga-i2473437502.html,https://img.lazcdn.com/g/p/cf3c508d96224afd067a9d0e80910de3.jpg_400x400q75.jpg_.webp,25,25,28% Off,"(1)
Hồ Chí Minh",lazada,computerandlaptop,25,0
Laptop Asus X8AIJ thanh lý,1.200.000 ₫,https://www.lazada.vn/products/laptop-asus-x8aij-thanh-ly-i2606650783.html,https://img.lazcdn.com/g/ff/kf/Se19ca870666441f7acf4d006f7293d62P.jpg_400x400q75.jpg_.webp,26,26,,Hồ Chí Minh,lazada,computerandlaptop,26,0
ASUS ROG GAMING GL502VT CORE I7 6700HQ RAM 16G SSD 512G 15.6INCH FHD VGA GTX 970M,7.500.000 ₫,https://www.lazada.vn/products/asus-rog-gaming-gl502vt-core-i7-6700hq-ram-16g-ssd-512g-156inch-fhd-vga-gtx-970m-i2598046191.html,https://img.lazcdn.com/g/p/6f85fe3fbba2807137563fdc850a8e32.jpg_400x400q75.jpg_.webp,27,27,42% Off,Hồ Chí Minh,lazada,computerandlaptop,27,0
Xe 133 Blus mới xả kho,5.800.000 ₫,https://www.lazada.vn/products/xe-133-blus-moi-xa-kho-i2170931137.html,https://img.lazcdn.com/g/ff/kf/Saf06c585137d4ac88b4b3f338291e49bV.jpg_400x400q75.jpg_.webp,28,28,,Hà Nội,lazada,computerandlaptop,28,0
Laptop máy tính xách tay HP Pavilion 15-eg0509TU 46M08PA (i3-1115G4/ 4GB/ 512GB SSD/ 15.6FHD/ VGA ON/ Win10/ Gold) Hàng chính hãng,15.990.000 ₫,https://www.lazada.vn/products/laptop-may-tinh-xach-tay-hp-pavilion-15-eg0509tu-46m08pa-i3-1115g4-4gb-512gb-ssd-156fhd-vga-on-win10-gold-hang-chinh-hang-i1479370391.html,https://img.lazcdn.com/g/p/8ee9063a02d73828e58e5a76030d8bfc.jpg_400x400q75.jpg_.webp,29,29,,Hà Nội,lazada,computerandlaptop,29,1
"Laptop Lenovo ThinkPad E14 Gen 5 21JK006US i5-1335U, 8GB, 512GB, 14"" WUXGA, UHD Graphics, Win 11 Pro",14.000.000 ₫,https://www.lazada.vn/products/laptop-lenovo-thinkpad-e14-gen-5-21jk006us-i5-1335u-8gb-512gb-14-wuxga-uhd-graphics-win-11-pro-i2616774044.html,https://img.lazcdn.com/g/p/b82d8f75d49bce261dc0876676fc821c.jpg_400x400q75.jpg_.webp,30,30,,Hà Nội,lazada,computerandlaptop,30,0
Laptop Lenovo ThinkPad T14 Gen 2 | Core I5 1145G7 | Ram 16GB | SSD 256GB | 14″ Full HD Touch Screen,11.392.500 ₫,https://www.lazada.vn/products/laptop-lenovo-thinkpad-t14-gen-2-core-i5-1145g7-ram-16gb-ssd-256gb-14-full-hd-touch-screen-i2487602091.html,https://img.lazcdn.com/g/p/174dcae1f27bc5a1a815ff4890c4b35b.jpg_400x400q75.jpg_.webp,31,31,,Hồ Chí Minh,lazada,computerandlaptop,31,0
ASUS ROG ZEPHYRUS G14 2024 RYZEN 9 8945HS/ RAM 16GB/ SSD 1TB/ 14INCH 3K OLED 120HZ/ RTX 4060 8GB / LAPTOP GAMING THỜI TRANG SIÊU GỌN NHẸ/ GIÁ RẺ,39.900.000 ₫,https://www.lazada.vn/products/asus-rog-zephyrus-g14-2024-ryzen-9-8945hs-ram-16gb-ssd-1tb-14inch-3k-oled-120hz-rtx-4060-8gb-laptop-gaming-thoi-trang-sieu-gon-nhe-gia-re-i2650654494.html,https://img.lazcdn.com/g/p/c9a1621f45ee081cff718de0b7d9d808.png_400x400q75.png_.webp,32,32,,Hồ Chí Minh,lazada,computerandlaptop,32,0
Laptop Lenovo ThinkPad X1 Yoga Gen 5 - Core i7-10510U RAM 16G SSD 512G Màn 14 Inch FHD Touch ( Bảo Hành 3 đến 12 Tháng ),11.800.000 ₫,https://www.lazada.vn/products/laptop-lenovo-thinkpad-x1-yoga-gen-5-core-i7-10510u-ram-16g-ssd-512g-man-14-inch-fhd-touch-bao-hanh-3-den-12-thang-i2626647647.html,https://img.lazcdn.com/g/p/b53420ec81f190608c6b22c52f4ce9ae.png_400x400q75.png_.webp,33,33,,Hồ Chí Minh,lazada,computerandlaptop,33,0
"Máy tính Dell Latitude 7390 Core i5, Ram 8, SSD 256, 13,3inch Full HD",6.000.000 ₫,https://www.lazada.vn/products/may-tinh-dell-latitude-7390-core-i5-ram-8-ssd-256-133inch-full-hd-i2010034530.html,https://img.lazcdn.com/g/p/dc56c444f2131874f647c253008d5992.png_400x400q75.png_.webp,34,34,,"79 Đã bán
(24)
Nam Định",lazada,computerandlaptop,34,0
"Laptop Dell E6430 i5 Ram 8G Nhập Khẩu Nhật giá rẻ , gaming , giải trí giá rẻ",2.271.000 ₫,https://www.lazada.vn/products/laptop-dell-e6430-i5-ram-8g-nhap-khau-nhat-gia-re-gaming-giai-tri-gia-re-i251077542.html,https://img.lazcdn.com/g/p/d0b491fe7d33444edaf7465b399e2acf.jpg_400x400q75.jpg_.webp,35,35,,Hà Nội,lazada,computerandlaptop,35,0
"Laptop Lenovo, Intel Core i5 ~ 2.4Ghz, Ram 4G, ổ cứng SSD 128G, dùng làm văn phòng, học tập, giải trí, chơi game.",2.500.000 ₫,https://www.lazada.vn/products/laptop-lenovo-intel-core-i5-24ghz-ram-4g-o-cung-ssd-128g-dung-lam-van-phong-hoc-tap-giai-tri-choi-game-i1564996408.html,https://img.lazcdn.com/g/p/f7fafba7de11dd09a082f2ee315dd3cf.jpg_400x400q75.jpg_.webp,36,36,17% Off,"(2)
Hà Nội",lazada,computerandlaptop,36,0
laptop mini 2 in1 hp x2 210 g2,2.150.000 ₫,https://www.lazada.vn/products/laptop-mini-2-in1-hp-x2-210-g2-i2386416794.html,https://img.lazcdn.com/g/ff/kf/S12b39aae4361447f8a3200382285c809l.jpg_400x400q75.jpg_.webp,37,37,,"23 Đã bán
(7)
Hà Nội",lazada,computerandlaptop,37,0
"[HCM] Laptop Cũ Dell Inspiron N4030 CPU Core I5-M460/ Ram 4GB/ HDD 500GB/ VGA Intel HD Graphics/ LCD 14.0"" inch ( Cắm Sạc Trực tiếp vào Máy Xài)",1.326.000 ₫,https://www.lazada.vn/products/hcm-laptop-cu-dell-inspiron-n4030-cpu-core-i5-m460-ram-4gb-hdd-500gb-vga-intel-hd-graphics-lcd-140-inch-cam-sac-truc-tiep-vao-may-xai-i2565604442.html,https://img.lazcdn.com/g/p/0731190f592284fd7b70c83d7ddfe4bf.jpg_400x400q75.jpg_.webp,38,38,,Hồ Chí Minh,lazada,computerandlaptop,38,0
"Thanh lý Laptop Toshiba, core I5, ram 4Gb, ô cứng SSD 120G, full chức năng. Giá bán: 1,2 triệu",1.200.000 ₫,https://www.lazada.vn/products/thanh-ly-laptop-toshiba-core-i5-ram-4gb-o-cung-ssd-120g-full-chuc-nang-gia-ban-12-trieu-i2342620790.html,https://img.lazcdn.com/g/ff/kf/S790c5385111b4b6d8d3ce911bb7909b2N.jpg_400x400q75.jpg_.webp,39,39,,"24 Đã bán
(10)
Tiền Giang",lazada,computerandlaptop,39,0
Laptop chơi game đột kích core i5 ram 6Gb Windows 10 tặng kèm chuột không dây bảo hành 1 năm (giao hãng ngẫu nhiên),5.990.000 ₫,https://www.lazada.vn/products/laptop-choi-game-dot-kich-core-i5-ram-6gb-windows-10-tang-kem-chuot-khong-day-bao-hanh-1-nam-giao-hang-ngau-nhien-i2634409502.html,https://img.lazcdn.com/g/p/96026750280881c348867094b72e6f26.jpg_400x400q75.jpg_.webp,40,40,,Hồ Chí Minh,lazada,computerandlaptop,40,0
